Branch_id,Branch_name,Location,Contact,Email,room_id,start_date,end_date,is_current
1009,Giza Pyramids Branch,Giza - Haram Street,2.01051E+11,user1009@example.com,307,2025-11-15,,1
1010,Aswan View Branch,Aswan - High Dam District,2.01074E+11,unknown,0,2025-11-15,,1
1011,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,109,2025-11-15,,1
1012,Aswan View Branch,Aswan - High Dam District,unknown,unknown,339,2025-11-15,,1
1013,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,500,2025-11-15,,1
1014,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,0,2025-11-15,,1
1015,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,450,2025-11-15,,1
1016,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1016@example.com,384,2025-11-15,,1
1017,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,402,2025-11-15,,1
1018,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1018@example.com,110,2025-11-15,,1
1019,Downtown Branch,Cairo - Tahrir Square,2.01066E+11,unknown,101,2025-11-15,,1
1020,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
1021,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1021@example.com,110,2025-11-15,,1
1022,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.0105E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
1023,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
1024,Giza Pyramids Branch,Giza - Haram Street,2.01089E+11,unknown,0,2025-11-15,,1
1025,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1025@example.com,483,2025-11-15,,1
1026,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1027,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
1028,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,234,2025-11-15,,1
1029,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1030,Alex Seaside Branch,Alexandria - Corniche,unknown,user1030@example.com,204,2025-11-15,,1
1031,Alex Seaside Branch,Alexandria - Corniche,2.01074E+11,alex_guest45@mail.com,0,2025-11-15,,1
1032,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01023E+11,unknown,476,2025-11-15,,1
1033,Giza Pyramids Branch,Giza - Haram Street,2.01069E+11,unknown,428,2025-11-15,,1
1034,Luxor Nile Branch,Luxor - Nile Corniche,2.01039E+11,user1034@example.com,437,2025-11-15,,1
1035,Aswan View Branch,Aswan - High Dam District,2.01082E+11,unknown,0,2025-11-15,,1
1036,Aswan View Branch,Aswan - High Dam District,2.01098E+11,user1036@example.com,316,2025-11-15,,1
1037,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
1038,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,412,2025-11-15,,1
1039,Giza Pyramids Branch,Giza - Haram Street,2.01059E+11,unknown,307,2025-11-15,,1
1040,Downtown Branch,Cairo - Tahrir Square,2.01025E+11,user1040@example.com,101,2025-11-15,,1
1041,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1042,Giza Pyramids Branch,Giza - Haram Street,2.0101E+11,unknown,127,2025-11-15,,1
1043,Alex Seaside Branch,Alexandria - Corniche,2.01088E+11,unknown,0,2025-11-15,,1
1044,Alex Seaside Branch,Alexandria - Corniche,unknown,user1044@example.com,0,2025-11-15,,1
1045,Aswan View Branch,Aswan - High Dam District,unknown,user1045@example.com,390,2025-11-15,,1
1046,Giza Pyramids Branch,Giza - Haram Street,2.01082E+11,unknown,307,2025-11-15,,1
1047,Alex Seaside Branch,Alexandria - Corniche,unknown,user1047@example.com,204,2025-11-15,,1
1048,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,252,2025-11-15,,1
1049,Giza Pyramids Branch,Giza - Haram Street,2.01037E+11,unknown,307,2025-11-15,,1
1050,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,257,2025-11-15,,1
1051,Aswan View Branch,Aswan - High Dam District,2.01053E+11,unknown,453,2025-11-15,,1
1052,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1053,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
1054,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
1055,Alex Seaside Branch,Alexandria - Corniche,2.01076E+11,alex_guest45@mail.com,383,2025-11-15,,1
1056,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.0103E+11,mansoura_guest88@gmail.com,297,2025-11-15,,1
1057,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,101,2025-11-15,,1
1058,Luxor Nile Branch,Luxor - Nile Corniche,2.01081E+11,luxorbooking@hotelchain.com,418,2025-11-15,,1
1059,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,480,2025-11-15,,1
1060,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
1061,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1061@example.com,0,2025-11-15,,1
1062,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,488,2025-11-15,,1
1063,Giza Pyramids Branch,Giza - Haram Street,2.01072E+11,user1063@example.com,356,2025-11-15,,1
1064,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,186,2025-11-15,,1
1065,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,284,2025-11-15,,1
1066,Giza Pyramids Branch,Giza - Haram Street,2.01088E+11,unknown,0,2025-11-15,,1
1067,Aswan View Branch,Aswan - High Dam District,unknown,unknown,101,2025-11-15,,1
1068,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1069,Downtown Branch,Cairo - Tahrir Square,2.01027E+11,unknown,0,2025-11-15,,1
1070,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1070@example.com,0,2025-11-15,,1
1071,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,228,2025-11-15,,1
1072,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1073,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1073@example.com,101,2025-11-15,,1
1074,Alex Seaside Branch,Alexandria - Corniche,2.01083E+11,alex_guest45@mail.com,0,2025-11-15,,1
1075,Aswan View Branch,Aswan - High Dam District,2.01042E+11,unknown,253,2025-11-15,,1
1076,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1077,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,110,2025-11-15,,1
1078,Downtown Branch,Cairo - Tahrir Square,2.01068E+11,user1078@example.com,394,2025-11-15,,1
1079,Downtown Branch,Cairo - Tahrir Square,2.01032E+11,user1079@example.com,101,2025-11-15,,1
1080,Aswan View Branch,Aswan - High Dam District,unknown,unknown,178,2025-11-15,,1
1081,Downtown Branch,Cairo - Tahrir Square,2.01081E+11,unknown,101,2025-11-15,,1
1082,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1083,Giza Pyramids Branch,Giza - Haram Street,2.01067E+11,unknown,0,2025-11-15,,1
1084,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,453,2025-11-15,,1
1085,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,330,2025-11-15,,1
1086,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1087,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1087@example.com,101,2025-11-15,,1
1088,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,247,2025-11-15,,1
1089,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
1090,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1090@example.com,391,2025-11-15,,1
1091,Aswan View Branch,Aswan - High Dam District,unknown,unknown,392,2025-11-15,,1
1092,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
1093,Giza Pyramids Branch,Giza - Haram Street,2.01081E+11,unknown,0,2025-11-15,,1
1094,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1095,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,0,2025-11-15,,1
1096,Downtown Branch,Cairo - Tahrir Square,unknown,user1096@example.com,304,2025-11-15,,1
1097,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1097@example.com,218,2025-11-15,,1
1098,Aswan View Branch,Aswan - High Dam District,unknown,unknown,335,2025-11-15,,1
1099,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1100,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
1101,Giza Pyramids Branch,Giza - Haram Street,2.01034E+11,user1101@example.com,131,2025-11-15,,1
1102,Aswan View Branch,Aswan - High Dam District,unknown,user1102@example.com,142,2025-11-15,,1
1103,Giza Pyramids Branch,Giza - Haram Street,2.01034E+11,user1103@example.com,205,2025-11-15,,1
1104,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1105,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1105@example.com,0,2025-11-15,,1
1106,Luxor Nile Branch,Luxor - Nile Corniche,2.01034E+11,user1106@example.com,0,2025-11-15,,1
1107,Aswan View Branch,Aswan - High Dam District,2.01039E+11,unknown,412,2025-11-15,,1
1108,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1108@example.com,186,2025-11-15,,1
1109,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1109@example.com,291,2025-11-15,,1
1110,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1111,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1112,Alex Seaside Branch,Alexandria - Corniche,2.01077E+11,unknown,176,2025-11-15,,1
1113,Alex Seaside Branch,Alexandria - Corniche,2.0108E+11,unknown,0,2025-11-15,,1
1114,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01065E+11,user1114@example.com,0,2025-11-15,,1
1115,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1115@example.com,0,2025-11-15,,1
1116,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
1117,Aswan View Branch,Aswan - High Dam District,2.01078E+11,unknown,412,2025-11-15,,1
1118,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
1119,Aswan View Branch,Aswan - High Dam District,2.01063E+11,user1119@example.com,0,2025-11-15,,1
1120,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1121,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
1122,Aswan View Branch,Aswan - High Dam District,unknown,unknown,414,2025-11-15,,1
1123,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,127,2025-11-15,,1
1124,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01032E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
1125,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1126,Giza Pyramids Branch,Giza - Haram Street,2.01027E+11,user1126@example.com,111,2025-11-15,,1
1127,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01047E+11,user1127@example.com,110,2025-11-15,,1
1128,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1129,Aswan View Branch,Aswan - High Dam District,2.01059E+11,user1129@example.com,0,2025-11-15,,1
1130,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,0,2025-11-15,,1
1131,Aswan View Branch,Aswan - High Dam District,unknown,user1131@example.com,172,2025-11-15,,1
1132,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
1133,Aswan View Branch,Aswan - High Dam District,unknown,unknown,430,2025-11-15,,1
1134,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,430,2025-11-15,,1
1135,Alex Seaside Branch,Alexandria - Corniche,2.01097E+11,user1135@example.com,172,2025-11-15,,1
1136,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
1137,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,101,2025-11-15,,1
1138,Luxor Nile Branch,Luxor - Nile Corniche,2.01012E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1139,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1140,Luxor Nile Branch,Luxor - Nile Corniche,2.01096E+11,unknown,0,2025-11-15,,1
1141,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,270,2025-11-15,,1
1142,Aswan View Branch,Aswan - High Dam District,2.01048E+11,user1142@example.com,454,2025-11-15,,1
1143,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,495,2025-11-15,,1
1144,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
1145,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,110,2025-11-15,,1
1146,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1147,Luxor Nile Branch,Luxor - Nile Corniche,2.01084E+11,unknown,394,2025-11-15,,1
1148,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
1149,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,361,2025-11-15,,1
1150,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1150@example.com,0,2025-11-15,,1
1151,Aswan View Branch,Aswan - High Dam District,2.01055E+11,unknown,412,2025-11-15,,1
1152,Aswan View Branch,Aswan - High Dam District,2.01086E+11,unknown,412,2025-11-15,,1
1153,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,237,2025-11-15,,1
1154,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1154@example.com,248,2025-11-15,,1
1155,Luxor Nile Branch,Luxor - Nile Corniche,2.01059E+11,luxorbooking@hotelchain.com,450,2025-11-15,,1
1156,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1157,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,201,2025-11-15,,1
1158,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1158@example.com,110,2025-11-15,,1
1159,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1159@example.com,0,2025-11-15,,1
1160,Alex Seaside Branch,Alexandria - Corniche,2.01077E+11,user1160@example.com,385,2025-11-15,,1
1161,Luxor Nile Branch,Luxor - Nile Corniche,2.01082E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1162,Downtown Branch,Cairo - Tahrir Square,2.01053E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1163,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1163@example.com,0,2025-11-15,,1
1164,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,328,2025-11-15,,1
1165,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,101,2025-11-15,,1
1166,Giza Pyramids Branch,Giza - Haram Street,2.01083E+11,unknown,307,2025-11-15,,1
1167,Downtown Branch,Cairo - Tahrir Square,unknown,user1167@example.com,203,2025-11-15,,1
1168,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,156,2025-11-15,,1
1169,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1170,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
1171,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,110,2025-11-15,,1
1172,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1172@example.com,0,2025-11-15,,1
1173,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1174,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1174@example.com,110,2025-11-15,,1
1175,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,101,2025-11-15,,1
1176,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1177,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,430,2025-11-15,,1
1178,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1178@example.com,0,2025-11-15,,1
1179,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
1180,Aswan View Branch,Aswan - High Dam District,unknown,user1180@example.com,0,2025-11-15,,1
1181,Alex Seaside Branch,Alexandria - Corniche,2.01023E+11,user1181@example.com,204,2025-11-15,,1
1182,Aswan View Branch,Aswan - High Dam District,unknown,unknown,314,2025-11-15,,1
1183,Giza Pyramids Branch,Giza - Haram Street,2.01082E+11,unknown,0,2025-11-15,,1
1184,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1185,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1186,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1187,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user1187@example.com,110,2025-11-15,,1
1188,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1189,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1190,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,0,2025-11-15,,1
1191,Aswan View Branch,Aswan - High Dam District,2.01061E+11,unknown,0,2025-11-15,,1
1192,Alex Seaside Branch,Alexandria - Corniche,unknown,user1192@example.com,0,2025-11-15,,1
1193,Luxor Nile Branch,Luxor - Nile Corniche,2.0105E+11,unknown,0,2025-11-15,,1
1194,Luxor Nile Branch,Luxor - Nile Corniche,2.01011E+11,user1194@example.com,0,2025-11-15,,1
1195,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,275,2025-11-15,,1
1196,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1196@example.com,101,2025-11-15,,1
1197,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,239,2025-11-15,,1
1198,Giza Pyramids Branch,Giza - Haram Street,unknown,user1198@example.com,313,2025-11-15,,1
1199,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,0,2025-11-15,,1
1200,Giza Pyramids Branch,Giza - Haram Street,2.01084E+11,user1200@example.com,381,2025-11-15,,1
1201,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
1202,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1203,Giza Pyramids Branch,Giza - Haram Street,2.01054E+11,unknown,0,2025-11-15,,1
1204,Downtown Branch,Cairo - Tahrir Square,2.01049E+11,contact_cairo@hotelchain.com,101,2025-11-15,,1
1205,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user1205@example.com,335,2025-11-15,,1
1206,Downtown Branch,Cairo - Tahrir Square,2.01061E+11,unknown,101,2025-11-15,,1
1207,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,497,2025-11-15,,1
1208,Luxor Nile Branch,Luxor - Nile Corniche,2.01071E+11,user1208@example.com,142,2025-11-15,,1
1209,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,455,2025-11-15,,1
1210,Aswan View Branch,Aswan - High Dam District,2.01081E+11,user1210@example.com,437,2025-11-15,,1
1211,Luxor Nile Branch,Luxor - Nile Corniche,unknown,luxorbooking@hotelchain.com,0,2025-11-15,,1
1212,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,388,2025-11-15,,1
1213,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
1214,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1214@example.com,0,2025-11-15,,1
1215,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,196,2025-11-15,,1
1216,Giza Pyramids Branch,Giza - Haram Street,unknown,user1216@example.com,307,2025-11-15,,1
1217,Giza Pyramids Branch,Giza - Haram Street,2.01052E+11,unknown,307,2025-11-15,,1
1218,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1218@example.com,101,2025-11-15,,1
1219,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1219@example.com,286,2025-11-15,,1
1220,Downtown Branch,Cairo - Tahrir Square,unknown,user1220@example.com,0,2025-11-15,,1
1221,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
1222,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01094E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
1223,Aswan View Branch,Aswan - High Dam District,unknown,user1223@example.com,412,2025-11-15,,1
1224,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1225,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,101,2025-11-15,,1
1226,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1227,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,194,2025-11-15,,1
1228,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,101,2025-11-15,,1
1229,Giza Pyramids Branch,Giza - Haram Street,unknown,user1229@example.com,307,2025-11-15,,1
1230,Giza Pyramids Branch,Giza - Haram Street,2.01026E+11,unknown,307,2025-11-15,,1
1231,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
1232,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user1232@example.com,260,2025-11-15,,1
1233,Giza Pyramids Branch,Giza - Haram Street,2.01062E+11,unknown,0,2025-11-15,,1
1234,Alex Seaside Branch,Alexandria - Corniche,unknown,user1234@example.com,253,2025-11-15,,1
1235,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01021E+11,user1235@example.com,110,2025-11-15,,1
1236,Downtown Branch,Cairo - Tahrir Square,2.01097E+11,contact_cairo@hotelchain.com,101,2025-11-15,,1
1237,Giza Pyramids Branch,Giza - Haram Street,unknown,user1237@example.com,307,2025-11-15,,1
1238,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user1238@example.com,0,2025-11-15,,1
1239,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
1240,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1241,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1241@example.com,101,2025-11-15,,1
1242,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user1242@example.com,105,2025-11-15,,1
1243,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,182,2025-11-15,,1
1244,Aswan View Branch,Aswan - High Dam District,unknown,user1244@example.com,319,2025-11-15,,1
1245,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,110,2025-11-15,,1
1246,Giza Pyramids Branch,Giza - Haram Street,unknown,user1246@example.com,102,2025-11-15,,1
1247,Aswan View Branch,Aswan - High Dam District,2.01092E+11,unknown,220,2025-11-15,,1
1248,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
1249,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,406,2025-11-15,,1
1250,Giza Pyramids Branch,Giza - Haram Street,2.01031E+11,user1250@example.com,0,2025-11-15,,1
1251,Alex Seaside Branch,Alexandria - Corniche,unknown,user1251@example.com,0,2025-11-15,,1
1252,Downtown Branch,Cairo - Tahrir Square,2.01066E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1253,Giza Pyramids Branch,Giza - Haram Street,2.01066E+11,unknown,0,2025-11-15,,1
1254,Giza Pyramids Branch,Giza - Haram Street,2.01011E+11,unknown,158,2025-11-15,,1
1255,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01075E+11,unknown,110,2025-11-15,,1
1256,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,139,2025-11-15,,1
1257,Aswan View Branch,Aswan - High Dam District,2.01072E+11,unknown,0,2025-11-15,,1
1258,Luxor Nile Branch,Luxor - Nile Corniche,2.01041E+11,luxorbooking@hotelchain.com,193,2025-11-15,,1
1259,Downtown Branch,Cairo - Tahrir Square,2.01082E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1260,Alex Seaside Branch,Alexandria - Corniche,unknown,user1260@example.com,0,2025-11-15,,1
1261,Luxor Nile Branch,Luxor - Nile Corniche,2.01062E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1262,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
1263,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,356,2025-11-15,,1
1264,Giza Pyramids Branch,Giza - Haram Street,unknown,user1264@example.com,362,2025-11-15,,1
1265,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.0102E+11,mansoura_guest88@gmail.com,365,2025-11-15,,1
1266,Giza Pyramids Branch,Giza - Haram Street,2.01028E+11,unknown,0,2025-11-15,,1
1267,Luxor Nile Branch,Luxor - Nile Corniche,2.01024E+11,unknown,381,2025-11-15,,1
1268,Aswan View Branch,Aswan - High Dam District,2.01085E+11,unknown,231,2025-11-15,,1
1269,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,280,2025-11-15,,1
1270,Aswan View Branch,Aswan - High Dam District,unknown,user1270@example.com,412,2025-11-15,,1
1271,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
1272,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
1273,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,191,2025-11-15,,1
1274,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
1275,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user1275@example.com,414,2025-11-15,,1
1276,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
1277,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
1278,Luxor Nile Branch,Luxor - Nile Corniche,2.0107E+11,unknown,0,2025-11-15,,1
1279,Giza Pyramids Branch,Giza - Haram Street,unknown,user1279@example.com,0,2025-11-15,,1
