room_id,Branch_id,room_num,type,price,floor_num,status,guest_id,start_date,end_date,is_current
829,5,847,Deluxe,169.0,2.0,Available,778,2025-11-15,,1
830,5,700,Deluxe,341.0,0.0,Booked,0,2025-11-15,,1
831,5,205,Family,171.0,7.0,unknown,0,2025-11-15,,1
832,2,724,Deluxe,179.0,12.0,Booked,930,2025-11-15,,1
833,5,635,Twin,318.0,11.0,Available,466,2025-11-15,,1
834,4,241,Double,69.0,3.0,Available,616,2025-11-15,,1
835,4,538,Twin,331.0,5.0,Available,0,2025-11-15,,1
836,2,675,Suite,189.0,14.0,unknown,0,2025-11-15,,1
837,4,149,Suite,277.0,8.0,Cleaning,31,2025-11-15,,1
838,2,523,Deluxe,244.0,6.0,Booked,0,2025-11-15,,1
839,2,991,Family,212.0,14.0,Available,935,2025-11-15,,1
840,1,120,Family,107.0,13.0,Booked,0,2025-11-15,,1
841,4,576,Family,151.0,7.0,Available,0,2025-11-15,,1
842,2,817,Family,166.0,1.0,Available,0,2025-11-15,,1
843,6,886,Twin,113.0,9.0,Available,1823,2025-11-15,,1
844,6,572,Double,112.0,1.0,Cleaning,0,2025-11-15,,1
845,2,145,Family,98.0,7.0,Available,0,2025-11-15,,1
846,5,593,Single,257.0,13.0,Available,704,2025-11-15,,1
847,5,647,Deluxe,257.0,4.0,Available,0,2025-11-15,,1
848,5,346,Twin,199.0,14.0,Booked,1210,2025-11-15,,1
849,6,519,Suite,71.0,4.0,Available,0,2025-11-15,,1
850,2,943,Suite,33.0,15.0,Booked,1045,2025-11-15,,1
851,4,593,Suite,201.0,2.0,Available,0,2025-11-15,,1
852,4,672,Twin,175.0,6.0,Available,0,2025-11-15,,1
853,4,649,Deluxe,275.0,3.0,Available,0,2025-11-15,,1
854,4,148,Twin,150.0,6.0,Available,0,2025-11-15,,1
855,5,357,Single,147.0,5.0,Available,0,2025-11-15,,1
856,3,448,Single,198.0,3.0,Available,1630,2025-11-15,,1
857,4,152,Suite,223.0,7.0,Available,0,2025-11-15,,1
858,3,560,Family,95.0,15.0,Cleaning,0,2025-11-15,,1
859,6,768,Double,257.0,1.0,Available,1371,2025-11-15,,1
860,1,118,Suite,236.0,1.0,Available,0,2025-11-15,,1
861,4,834,Twin,275.0,3.0,Available,0,2025-11-15,,1
862,6,958,Double,284.0,1.0,Available,0,2025-11-15,,1
863,3,120,Single,315.0,0.0,Available,0,2025-11-15,,1
864,2,257,Double,244.0,3.0,Available,1270,2025-11-15,,1
865,2,270,Double,248.0,13.0,Available,0,2025-11-15,,1
866,5,394,Family,274.0,0.0,Maintenance,209,2025-11-15,,1
867,4,973,Family,143.0,0.0,Available,0,2025-11-15,,1
868,5,905,Twin,160.0,13.0,Available,701,2025-11-15,,1
869,1,616,Single,88.0,13.0,Occupied,0,2025-11-15,,1
870,6,524,Twin,70.0,0.0,Available,0,2025-11-15,,1
871,6,233,Twin,134.0,3.0,Booked,0,2025-11-15,,1
872,2,638,Single,85.0,4.0,Available,0,2025-11-15,,1
873,1,937,Family,178.0,15.0,Available,1321,2025-11-15,,1
874,6,400,Single,266.0,11.0,Available,1847,2025-11-15,,1
875,6,355,Deluxe,307.0,15.0,Available,0,2025-11-15,,1
876,2,178,Suite,275.0,9.0,Available,1,2025-11-15,,1
877,2,593,Twin,242.0,12.0,Maintenance,0,2025-11-15,,1
878,3,259,Twin,267.0,15.0,Available,0,2025-11-15,,1
879,5,876,Single,199.0,2.0,Available,0,2025-11-15,,1
880,2,203,Single,173.0,1.0,Available,647,2025-11-15,,1
881,4,787,Single,105.0,6.0,Booked,0,2025-11-15,,1
882,1,500,Family,228.0,2.0,Available,0,2025-11-15,,1
883,4,709,Suite,264.0,14.0,Booked,0,2025-11-15,,1
884,6,141,Double,324.0,11.0,Booked,378,2025-11-15,,1
885,1,176,Deluxe,124.0,15.0,Booked,0,2025-11-15,,1
886,3,679,Double,328.0,13.0,Available,956,2025-11-15,,1
887,3,282,Deluxe,79.0,7.0,Booked,0,2025-11-15,,1
888,4,338,Twin,276.0,15.0,Available,0,2025-11-15,,1
889,4,381,Double,213.0,5.0,unknown,0,2025-11-15,,1
890,4,303,Family,59.0,8.0,Booked,0,2025-11-15,,1
891,2,754,Family,146.0,4.0,Available,0,2025-11-15,,1
892,5,851,Twin,71.0,4.0,Available,0,2025-11-15,,1
893,4,949,Single,231.0,14.0,Available,0,2025-11-15,,1
894,6,224,Twin,67.0,11.0,Booked,1012,2025-11-15,,1
895,4,313,Suite,173.0,14.0,Booked,0,2025-11-15,,1
896,1,667,Twin,59.0,12.0,Available,1401,2025-11-15,,1
897,3,503,Single,69.0,10.0,Available,0,2025-11-15,,1
898,2,278,Single,161.0,3.0,Available,1166,2025-11-15,,1
899,3,843,Suite,328.0,8.0,Booked,0,2025-11-15,,1
900,1,547,Deluxe,149.0,14.0,Occupied,1661,2025-11-15,,1
901,4,443,Single,80.0,13.0,Available,0,2025-11-15,,1
902,3,680,Twin,293.0,2.0,Maintenance,1061,2025-11-15,,1
903,3,463,Family,233.0,9.0,Available,567,2025-11-15,,1
904,4,501,Twin,75.0,6.0,Available,0,2025-11-15,,1
905,4,485,Double,39.0,3.0,Available,0,2025-11-15,,1
906,2,880,Twin,85.0,10.0,Booked,1862,2025-11-15,,1
907,6,551,Deluxe,90.0,8.0,Available,0,2025-11-15,,1
908,2,454,Deluxe,167.0,5.0,Available,683,2025-11-15,,1
909,1,904,Twin,159.0,12.0,Available,0,2025-11-15,,1
910,3,733,Single,30.0,13.0,Available,0,2025-11-15,,1
911,5,546,Deluxe,338.0,10.0,Available,1385,2025-11-15,,1
912,2,702,Double,128.0,6.0,Maintenance,0,2025-11-15,,1
913,3,458,Suite,315.0,2.0,Cleaning,0,2025-11-15,,1
914,4,187,Single,317.0,12.0,Booked,768,2025-11-15,,1
915,4,120,Double,345.0,4.0,Booked,0,2025-11-15,,1
916,4,152,Double,186.0,2.0,Available,0,2025-11-15,,1
917,4,249,Family,96.0,10.0,Available,0,2025-11-15,,1
918,5,116,Deluxe,197.0,15.0,Available,920,2025-11-15,,1
919,5,309,Family,152.0,10.0,Available,0,2025-11-15,,1
920,2,688,Double,103.0,13.0,Available,143,2025-11-15,,1
921,2,243,Deluxe,188.0,12.0,Booked,0,2025-11-15,,1
922,6,123,Double,106.0,4.0,Booked,1203,2025-11-15,,1
923,5,159,Single,120.0,12.0,Available,0,2025-11-15,,1
924,4,376,Suite,254.0,4.0,Booked,0,2025-11-15,,1
925,6,119,Deluxe,267.0,13.0,Available,0,2025-11-15,,1
926,5,635,Family,145.0,11.0,Booked,0,2025-11-15,,1
927,2,132,Suite,311.0,4.0,Available,0,2025-11-15,,1
928,3,465,Twin,302.0,12.0,Available,0,2025-11-15,,1
929,6,950,Deluxe,238.0,6.0,Cleaning,0,2025-11-15,,1
930,4,845,Double,175.0,15.0,Available,0,2025-11-15,,1
931,4,401,Suite,111.0,9.0,Available,1787,2025-11-15,,1
932,2,691,Twin,65.0,0.0,Available,0,2025-11-15,,1
933,4,418,Twin,322.0,12.0,Available,0,2025-11-15,,1
934,3,250,Family,156.0,9.0,Booked,0,2025-11-15,,1
935,3,230,Twin,174.0,11.0,Booked,889,2025-11-15,,1
936,1,810,Deluxe,345.0,2.0,unknown,0,2025-11-15,,1
937,1,306,Single,51.0,0.0,Available,1127,2025-11-15,,1
938,1,168,Suite,331.0,0.0,Booked,0,2025-11-15,,1
939,3,742,Family,297.0,9.0,Booked,0,2025-11-15,,1
940,2,568,Single,239.0,11.0,Maintenance,324,2025-11-15,,1
941,4,466,Family,198.0,11.0,Available,808,2025-11-15,,1
942,2,956,Suite,52.0,6.0,Available,0,2025-11-15,,1
943,1,872,Single,126.0,6.0,Available,0,2025-11-15,,1
944,1,679,Twin,310.0,4.0,Cleaning,0,2025-11-15,,1
945,1,438,Twin,261.0,10.0,Occupied,577,2025-11-15,,1
946,5,661,Twin,32.0,3.0,Occupied,0,2025-11-15,,1
947,5,758,Family,334.0,9.0,Booked,0,2025-11-15,,1
948,2,348,Suite,82.0,4.0,Occupied,1461,2025-11-15,,1
949,3,117,Single,295.0,5.0,Available,806,2025-11-15,,1
950,5,285,Deluxe,63.0,12.0,Available,0,2025-11-15,,1
951,3,982,Double,100.0,3.0,Available,283,2025-11-15,,1
952,4,123,Deluxe,239.0,10.0,Booked,0,2025-11-15,,1
953,1,162,Suite,101.0,7.0,Available,0,2025-11-15,,1
954,4,947,Deluxe,162.0,14.0,Available,0,2025-11-15,,1
955,2,185,Suite,207.0,9.0,Available,328,2025-11-15,,1
956,5,655,Suite,96.0,8.0,Available,0,2025-11-15,,1
957,3,538,Single,34.0,4.0,Available,0,2025-11-15,,1
958,6,506,Twin,131.0,3.0,Available,0,2025-11-15,,1
959,1,945,Family,281.0,10.0,Available,0,2025-11-15,,1
960,3,234,Double,166.0,10.0,Available,0,2025-11-15,,1
961,2,827,Suite,96.0,3.0,Maintenance,1481,2025-11-15,,1
962,2,836,Family,349.0,12.0,Booked,0,2025-11-15,,1
963,6,531,Suite,184.0,5.0,Booked,1574,2025-11-15,,1
964,4,840,Suite,150.0,15.0,Available,0,2025-11-15,,1
965,5,458,Deluxe,180.0,8.0,Available,0,2025-11-15,,1
966,2,707,Deluxe,316.0,10.0,Booked,0,2025-11-15,,1
967,3,303,Family,240.0,4.0,Booked,0,2025-11-15,,1
968,2,208,Single,86.0,11.0,Maintenance,0,2025-11-15,,1
969,4,806,Double,184.0,0.0,Available,925,2025-11-15,,1
970,2,540,Deluxe,45.0,11.0,unknown,1905,2025-11-15,,1
971,1,967,Double,44.0,13.0,Available,0,2025-11-15,,1
972,5,860,Family,173.0,15.0,Available,1856,2025-11-15,,1
973,2,911,Deluxe,121.0,13.0,Available,0,2025-11-15,,1
974,3,752,Family,296.0,2.0,Available,892,2025-11-15,,1
975,5,517,Twin,299.0,15.0,Available,0,2025-11-15,,1
976,6,348,Double,293.0,13.0,Available,0,2025-11-15,,1
977,4,820,Single,132.0,10.0,Available,0,2025-11-15,,1
978,4,979,Twin,52.0,11.0,Available,0,2025-11-15,,1
979,4,368,Twin,35.0,6.0,Booked,0,2025-11-15,,1
980,2,689,Suite,57.0,0.0,Available,0,2025-11-15,,1
981,2,720,Deluxe,318.0,13.0,Available,722,2025-11-15,,1
982,6,583,Family,299.0,3.0,Available,0,2025-11-15,,1
983,6,590,Deluxe,273.0,5.0,Available,0,2025-11-15,,1
984,4,680,Family,221.0,9.0,Available,0,2025-11-15,,1
985,3,441,Single,192.0,6.0,Booked,0,2025-11-15,,1
986,1,514,Double,282.0,6.0,Booked,600,2025-11-15,,1
987,3,291,Deluxe,146.0,10.0,Available,673,2025-11-15,,1
988,3,386,Suite,109.0,11.0,Available,0,2025-11-15,,1
989,1,548,Double,151.0,11.0,Available,0,2025-11-15,,1
990,3,671,Suite,330.0,10.0,Maintenance,1785,2025-11-15,,1
991,4,583,Family,293.0,8.0,Booked,0,2025-11-15,,1
992,2,999,Single,343.0,12.0,Available,0,2025-11-15,,1
993,5,130,Deluxe,63.0,10.0,Available,0,2025-11-15,,1
994,2,899,Twin,180.0,15.0,Available,0,2025-11-15,,1
995,5,180,Twin,207.0,15.0,Booked,0,2025-11-15,,1
996,5,584,Double,249.0,4.0,Available,0,2025-11-15,,1
997,5,527,Single,117.0,11.0,Available,0,2025-11-15,,1
998,5,379,Double,59.0,15.0,Occupied,0,2025-11-15,,1
999,3,171,Deluxe,231.0,3.0,Available,1418,2025-11-15,,1
1000,5,786,Single,287.0,2.0,unknown,1943,2025-11-15,,1
1001,3,174,Deluxe,143.0,5.0,Available,0,2025-11-15,,1
1002,1,616,Deluxe,75.0,7.0,Available,0,2025-11-15,,1
1003,3,994,Twin,62.0,4.0,Available,1456,2025-11-15,,1
1004,6,532,Family,282.0,5.0,Maintenance,0,2025-11-15,,1
1005,4,173,Double,67.0,5.0,Available,0,2025-11-15,,1
1006,1,514,Twin,107.0,15.0,Available,0,2025-11-15,,1
1007,2,567,Suite,125.0,1.0,Available,0,2025-11-15,,1
1008,3,253,Single,66.0,14.0,Available,926,2025-11-15,,1
1009,2,244,Double,176.0,10.0,Available,369,2025-11-15,,1
1010,5,516,Single,154.0,1.0,Available,0,2025-11-15,,1
1011,4,633,Double,184.0,8.0,Maintenance,1839,2025-11-15,,1
1012,1,345,Twin,185.0,10.0,Cleaning,0,2025-11-15,,1
1013,1,435,Deluxe,220.0,9.0,Available,1637,2025-11-15,,1
1014,3,883,Deluxe,93.0,14.0,Available,538,2025-11-15,,1
1015,4,564,Double,80.0,5.0,Booked,1308,2025-11-15,,1
1016,3,211,Single,143.0,2.0,Available,617,2025-11-15,,1
1017,2,240,Double,319.0,13.0,Available,0,2025-11-15,,1
1018,1,819,Deluxe,137.0,6.0,Available,0,2025-11-15,,1
1019,2,422,Double,345.0,4.0,unknown,0,2025-11-15,,1
1020,6,831,Single,318.0,5.0,Booked,1614,2025-11-15,,1
1021,1,846,Deluxe,279.0,7.0,Available,0,2025-11-15,,1
1022,4,151,Deluxe,40.0,1.0,Available,0,2025-11-15,,1
1023,2,963,Double,293.0,0.0,Available,0,2025-11-15,,1
1024,2,990,Twin,268.0,14.0,Available,0,2025-11-15,,1
1025,5,973,Single,214.0,15.0,Available,0,2025-11-15,,1
1026,3,718,Deluxe,33.0,6.0,Booked,707,2025-11-15,,1
1027,1,628,Double,221.0,5.0,Cleaning,168,2025-11-15,,1
1028,5,311,Deluxe,276.0,9.0,Booked,0,2025-11-15,,1
1029,6,941,Family,287.0,8.0,unknown,0,2025-11-15,,1
1030,3,869,Twin,103.0,0.0,Cleaning,0,2025-11-15,,1
1031,4,211,Deluxe,192.0,15.0,Booked,0,2025-11-15,,1
1032,4,254,Twin,270.0,4.0,Available,0,2025-11-15,,1
1033,2,149,Twin,48.0,7.0,Available,1989,2025-11-15,,1
1034,6,329,Single,48.0,5.0,unknown,0,2025-11-15,,1
1035,5,647,Double,270.0,12.0,Booked,0,2025-11-15,,1
1036,2,921,Deluxe,277.0,10.0,Available,41,2025-11-15,,1
1037,1,420,Suite,300.0,14.0,Available,1648,2025-11-15,,1
1038,2,409,Single,287.0,14.0,unknown,0,2025-11-15,,1
1039,5,249,Double,278.0,11.0,Available,0,2025-11-15,,1
1040,3,965,Single,313.0,15.0,Cleaning,1875,2025-11-15,,1
1041,6,470,Twin,211.0,10.0,Booked,0,2025-11-15,,1
1042,3,281,Family,213.0,11.0,Available,0,2025-11-15,,1
1043,1,431,Twin,105.0,14.0,Booked,0,2025-11-15,,1
1044,5,844,Family,223.0,15.0,Available,0,2025-11-15,,1
1045,3,825,Deluxe,224.0,2.0,Available,687,2025-11-15,,1
1046,6,855,Double,311.0,4.0,Available,0,2025-11-15,,1
1047,4,983,Twin,270.0,6.0,Available,0,2025-11-15,,1
1048,1,315,Twin,325.0,4.0,Booked,1150,2025-11-15,,1
1049,1,567,Double,123.0,12.0,Available,412,2025-11-15,,1
1050,3,129,Single,172.0,11.0,Booked,0,2025-11-15,,1
1051,2,179,Suite,124.0,14.0,Available,0,2025-11-15,,1
1052,4,681,Suite,222.0,15.0,Available,0,2025-11-15,,1
1053,2,563,Suite,110.0,11.0,Available,0,2025-11-15,,1
1054,1,429,Twin,345.0,12.0,Booked,1523,2025-11-15,,1
1055,2,258,Double,54.0,15.0,Booked,406,2025-11-15,,1
1056,2,507,Deluxe,204.0,2.0,Booked,0,2025-11-15,,1
1057,1,663,Double,84.0,7.0,Booked,0,2025-11-15,,1
1058,4,147,Single,103.0,15.0,Booked,0,2025-11-15,,1
1059,3,570,Double,245.0,4.0,Cleaning,0,2025-11-15,,1
1060,3,553,Single,303.0,5.0,Available,539,2025-11-15,,1
1061,2,164,Single,74.0,9.0,Booked,0,2025-11-15,,1
1062,5,430,Single,152.0,7.0,Available,0,2025-11-15,,1
1063,6,297,Family,141.0,7.0,Booked,0,2025-11-15,,1
1064,5,422,Double,247.0,9.0,Available,0,2025-11-15,,1
1065,4,447,Single,150.0,8.0,Occupied,0,2025-11-15,,1
1066,2,841,Double,168.0,5.0,Booked,160,2025-11-15,,1
1067,4,585,Twin,97.0,9.0,Available,0,2025-11-15,,1
1068,4,235,Deluxe,305.0,10.0,Occupied,0,2025-11-15,,1
1069,6,816,Twin,202.0,13.0,Available,0,2025-11-15,,1
1070,2,355,Family,153.0,4.0,unknown,1019,2025-11-15,,1
1071,5,576,Deluxe,36.0,1.0,Available,0,2025-11-15,,1
1072,1,578,Single,252.0,7.0,Available,0,2025-11-15,,1
1073,6,835,Deluxe,31.0,4.0,Available,0,2025-11-15,,1
1074,2,959,Twin,222.0,4.0,unknown,1986,2025-11-15,,1
1075,2,328,Deluxe,44.0,4.0,Available,0,2025-11-15,,1
1076,5,583,Twin,294.0,15.0,unknown,0,2025-11-15,,1
1077,6,726,Suite,143.0,14.0,Available,872,2025-11-15,,1
1078,1,581,Double,317.0,9.0,Maintenance,0,2025-11-15,,1
1079,2,789,Deluxe,280.0,2.0,Available,0,2025-11-15,,1
1080,2,870,Suite,135.0,8.0,Available,0,2025-11-15,,1
1081,4,824,Suite,318.0,9.0,Booked,0,2025-11-15,,1
1082,5,864,Double,249.0,0.0,unknown,0,2025-11-15,,1
1083,4,975,Twin,215.0,4.0,Available,0,2025-11-15,,1
1084,4,931,Single,287.0,9.0,Booked,0,2025-11-15,,1
1085,1,131,Single,51.0,10.0,unknown,48,2025-11-15,,1
1086,5,719,Single,238.0,0.0,Available,0,2025-11-15,,1
1087,6,794,Twin,228.0,15.0,Occupied,0,2025-11-15,,1
1088,2,501,Single,233.0,4.0,Occupied,457,2025-11-15,,1
1089,6,153,Double,52.0,11.0,Available,0,2025-11-15,,1
1090,4,940,Deluxe,247.0,5.0,Booked,817,2025-11-15,,1
1091,2,227,Twin,126.0,8.0,Available,1707,2025-11-15,,1
1092,4,381,Double,31.0,3.0,Occupied,0,2025-11-15,,1
1093,5,640,Double,128.0,2.0,Available,0,2025-11-15,,1
1094,1,153,Family,101.0,8.0,Booked,0,2025-11-15,,1
1095,2,757,Suite,80.0,4.0,Available,182,2025-11-15,,1
1096,2,459,Deluxe,269.0,11.0,Available,409,2025-11-15,,1
1097,6,877,Twin,252.0,3.0,Available,1049,2025-11-15,,1
1098,1,258,Twin,146.0,12.0,Occupied,0,2025-11-15,,1
1099,4,624,Twin,167.0,11.0,Available,0,2025-11-15,,1
1100,5,549,Deluxe,300.0,4.0,Occupied,1945,2025-11-15,,1
1101,2,465,Suite,186.0,7.0,Available,0,2025-11-15,,1
1102,3,556,Double,49.0,3.0,Available,0,2025-11-15,,1
1103,1,395,Family,45.0,4.0,Available,0,2025-11-15,,1
1104,6,690,Suite,180.0,2.0,Available,0,2025-11-15,,1
1105,3,847,Twin,188.0,10.0,Available,712,2025-11-15,,1
1106,3,919,Twin,276.0,10.0,Available,0,2025-11-15,,1
1107,5,983,Deluxe,83.0,9.0,Available,0,2025-11-15,,1
1108,1,979,Suite,208.0,14.0,Occupied,1632,2025-11-15,,1
1109,2,964,Twin,345.0,10.0,Available,0,2025-11-15,,1
1110,4,787,Double,69.0,10.0,Booked,0,2025-11-15,,1
1111,4,449,Twin,176.0,11.0,Available,0,2025-11-15,,1
1112,6,898,Twin,214.0,1.0,Available,0,2025-11-15,,1
1113,5,409,Family,256.0,12.0,Booked,1242,2025-11-15,,1
1114,4,566,Double,277.0,1.0,Booked,0,2025-11-15,,1
1115,3,779,Suite,262.0,15.0,Available,1757,2025-11-15,,1
1116,3,503,Suite,53.0,4.0,Available,0,2025-11-15,,1
1117,6,806,Deluxe,31.0,1.0,Available,0,2025-11-15,,1
1118,3,363,Double,44.0,0.0,Available,0,2025-11-15,,1
1119,2,545,Double,154.0,11.0,Available,0,2025-11-15,,1
1120,1,570,Single,198.0,6.0,Occupied,0,2025-11-15,,1
1121,3,490,Suite,320.0,14.0,Available,111,2025-11-15,,1
1122,2,196,Family,48.0,12.0,Booked,0,2025-11-15,,1
1123,4,672,Single,330.0,9.0,Booked,0,2025-11-15,,1
1124,5,531,Single,122.0,0.0,Available,0,2025-11-15,,1
1125,2,169,Suite,115.0,1.0,Available,0,2025-11-15,,1
1126,3,841,Deluxe,66.0,5.0,Available,1589,2025-11-15,,1
1127,5,825,Double,81.0,7.0,Booked,0,2025-11-15,,1
1128,6,671,Family,49.0,0.0,Booked,0,2025-11-15,,1
1129,2,277,Deluxe,260.0,12.0,Available,0,2025-11-15,,1
1130,4,450,Deluxe,258.0,14.0,Maintenance,444,2025-11-15,,1
1131,1,967,Suite,106.0,12.0,Occupied,0,2025-11-15,,1
1132,3,899,Family,76.0,6.0,Booked,0,2025-11-15,,1
1133,4,169,Family,337.0,15.0,unknown,120,2025-11-15,,1
1134,1,939,Double,108.0,11.0,Available,0,2025-11-15,,1
1135,4,132,Suite,180.0,7.0,Available,0,2025-11-15,,1
1136,1,332,Double,105.0,3.0,Available,0,2025-11-15,,1
1137,6,200,Double,191.0,3.0,Available,0,2025-11-15,,1
1138,2,887,Single,320.0,7.0,Available,0,2025-11-15,,1
1139,2,217,Family,252.0,3.0,Booked,0,2025-11-15,,1
1140,1,814,Family,267.0,4.0,Booked,0,2025-11-15,,1
1141,2,903,Single,261.0,4.0,Available,0,2025-11-15,,1
1142,6,743,Family,318.0,3.0,Booked,0,2025-11-15,,1
1143,5,254,Family,176.0,8.0,Booked,0,2025-11-15,,1
1144,5,768,Suite,249.0,10.0,Occupied,1631,2025-11-15,,1
1145,6,657,Double,258.0,0.0,Available,0,2025-11-15,,1
1146,3,132,Suite,111.0,15.0,Available,632,2025-11-15,,1
1147,3,419,Deluxe,126.0,8.0,Occupied,0,2025-11-15,,1
1148,3,389,Suite,96.0,8.0,Occupied,917,2025-11-15,,1
1149,4,699,Suite,317.0,10.0,Available,0,2025-11-15,,1
1150,2,632,Family,126.0,10.0,Cleaning,260,2025-11-15,,1
1151,6,169,Single,62.0,14.0,unknown,1557,2025-11-15,,1
1152,2,593,Single,59.0,0.0,Occupied,0,2025-11-15,,1
1153,2,747,Family,172.0,13.0,Booked,0,2025-11-15,,1
1154,1,860,Twin,285.0,10.0,unknown,863,2025-11-15,,1
1155,5,871,Suite,287.0,2.0,Booked,0,2025-11-15,,1
1156,4,580,Deluxe,243.0,4.0,Available,1687,2025-11-15,,1
1157,3,662,Family,274.0,14.0,Available,17,2025-11-15,,1
1158,3,578,Single,159.0,9.0,Available,0,2025-11-15,,1
1159,5,992,Twin,277.0,5.0,Occupied,0,2025-11-15,,1
1160,4,596,Deluxe,270.0,5.0,Available,1559,2025-11-15,,1
1161,6,393,Single,269.0,4.0,Available,0,2025-11-15,,1
1162,5,341,Family,90.0,8.0,Available,0,2025-11-15,,1
1163,2,504,Double,260.0,5.0,Available,0,2025-11-15,,1
1164,2,791,Double,277.0,3.0,Maintenance,0,2025-11-15,,1
1165,6,172,Suite,133.0,0.0,Available,371,2025-11-15,,1
1166,3,218,Double,166.0,12.0,Occupied,0,2025-11-15,,1
1167,3,737,Single,251.0,4.0,Occupied,0,2025-11-15,,1
1168,2,809,Double,288.0,10.0,Available,0,2025-11-15,,1
1169,3,282,Double,255.0,4.0,Available,0,2025-11-15,,1
1170,4,668,Deluxe,51.0,8.0,Cleaning,849,2025-11-15,,1
1171,6,235,Suite,102.0,9.0,Available,0,2025-11-15,,1
1172,5,551,Double,195.0,7.0,Available,0,2025-11-15,,1
1173,1,314,Family,314.0,13.0,Available,0,2025-11-15,,1
1174,1,600,Suite,205.0,13.0,Available,0,2025-11-15,,1
1175,2,561,Twin,315.0,2.0,unknown,0,2025-11-15,,1
1176,5,706,Suite,195.0,13.0,Booked,0,2025-11-15,,1
1177,5,733,Family,138.0,14.0,Available,0,2025-11-15,,1
1178,5,717,Family,175.0,11.0,Available,0,2025-11-15,,1
1179,1,307,Double,176.0,3.0,unknown,0,2025-11-15,,1
1180,6,281,Double,212.0,4.0,unknown,0,2025-11-15,,1
1181,2,158,Family,152.0,12.0,Available,0,2025-11-15,,1
1182,4,838,Twin,50.0,13.0,unknown,0,2025-11-15,,1
1183,1,840,Deluxe,264.0,2.0,Booked,0,2025-11-15,,1
1184,6,164,Family,173.0,15.0,Cleaning,0,2025-11-15,,1
1185,1,260,Twin,257.0,0.0,Occupied,1935,2025-11-15,,1
1186,5,362,Single,190.0,15.0,Occupied,533,2025-11-15,,1
1187,2,234,Double,30.0,10.0,Booked,1030,2025-11-15,,1
1188,1,391,Twin,298.0,14.0,Available,0,2025-11-15,,1
1189,2,666,Twin,272.0,2.0,Available,1417,2025-11-15,,1
1190,4,963,Family,185.0,12.0,Available,1722,2025-11-15,,1
1191,3,740,Deluxe,175.0,11.0,Available,0,2025-11-15,,1
1192,6,252,Family,332.0,10.0,Maintenance,0,2025-11-15,,1
1193,4,984,Twin,102.0,13.0,Available,895,2025-11-15,,1
1194,2,342,Family,249.0,7.0,Booked,0,2025-11-15,,1
1195,6,151,Single,308.0,0.0,Available,0,2025-11-15,,1
1196,4,997,Family,284.0,0.0,Booked,1709,2025-11-15,,1
1197,6,288,Double,232.0,3.0,Available,0,2025-11-15,,1
1198,3,581,Double,101.0,13.0,Booked,0,2025-11-15,,1
1199,1,445,Family,218.0,0.0,Booked,1508,2025-11-15,,1
1200,1,421,Double,192.0,5.0,Booked,1182,2025-11-15,,1
1201,5,698,Family,152.0,10.0,Available,0,2025-11-15,,1
1202,4,940,Twin,214.0,11.0,unknown,0,2025-11-15,,1
1203,4,913,Suite,165.0,2.0,Available,0,2025-11-15,,1
1204,1,522,Twin,48.0,15.0,Available,0,2025-11-15,,1
1205,2,656,Suite,285.0,14.0,unknown,490,2025-11-15,,1
1206,1,776,Twin,203.0,12.0,Available,0,2025-11-15,,1
1207,5,491,Family,48.0,14.0,Available,285,2025-11-15,,1
1208,4,519,Single,334.0,6.0,Booked,1885,2025-11-15,,1
1209,1,915,Single,242.0,8.0,Available,0,2025-11-15,,1
1210,5,675,Twin,156.0,0.0,Occupied,0,2025-11-15,,1
1211,6,855,Deluxe,338.0,7.0,Maintenance,0,2025-11-15,,1
1212,4,807,Single,283.0,0.0,Available,1670,2025-11-15,,1
1213,5,651,Twin,230.0,3.0,Available,0,2025-11-15,,1
1214,1,379,Deluxe,79.0,14.0,Booked,904,2025-11-15,,1
1215,3,553,Single,114.0,13.0,Available,0,2025-11-15,,1
1216,1,657,Single,230.0,15.0,Available,0,2025-11-15,,1
1217,3,594,Twin,204.0,8.0,Occupied,0,2025-11-15,,1
1218,4,445,Single,140.0,11.0,Available,0,2025-11-15,,1
1219,6,165,Deluxe,128.0,4.0,Available,884,2025-11-15,,1
1220,5,929,Double,258.0,11.0,Booked,0,2025-11-15,,1
1221,4,719,Single,313.0,9.0,unknown,0,2025-11-15,,1
1222,6,236,Double,211.0,3.0,Available,0,2025-11-15,,1
1223,2,115,Suite,209.0,2.0,Available,0,2025-11-15,,1
1224,5,410,Double,113.0,9.0,Available,612,2025-11-15,,1
1225,2,839,Single,248.0,1.0,Booked,0,2025-11-15,,1
1226,3,252,Suite,169.0,8.0,Booked,0,2025-11-15,,1
1227,5,587,Double,319.0,0.0,Maintenance,0,2025-11-15,,1
1228,5,109,Double,122.0,6.0,Available,0,2025-11-15,,1
1229,3,844,Double,251.0,7.0,Available,0,2025-11-15,,1
1230,6,941,Deluxe,185.0,6.0,Available,0,2025-11-15,,1
1231,3,462,Suite,264.0,8.0,Booked,0,2025-11-15,,1
1232,6,151,Family,236.0,9.0,Available,0,2025-11-15,,1
1233,2,131,Double,42.0,1.0,Booked,1899,2025-11-15,,1
1234,4,136,Twin,229.0,4.0,Booked,0,2025-11-15,,1
1235,4,722,Family,95.0,13.0,Available,0,2025-11-15,,1
1236,6,110,Family,166.0,4.0,Booked,0,2025-11-15,,1
